competenciamov,regiao,uf,municipio,secao,subclasse,saldomovimentacao,cbo2002ocupacao,categoria,graudeinstrucao,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,salario,tamestabjan,indicadoraprendiz,origemdainformacao,competenciadec,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo
202604,4,43,431020,N,8121400,1,514325,101,7,55,"40,00",1,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,N,8111700,-1,422105,101,7,47,"44,00",1,1,0,1,31,0,0,0,"1996,44",3,0,1,202604,0,5,"1996,44"
202604,4,43,430920,N,8121400,-1,514320,101,5,26,"44,00",1,3,0,1,43,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,513205,101,7,32,"44,00",3,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,431020,N,8121400,1,514320,101,7,28,"40,00",1,1,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,N,8111700,1,514225,101,7,31,"44,00",1,1,0,1,97,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,513205,101,7,43,"40,00",1,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,431490,N,8020001,-1,951315,101,7,20,"44,00",1,3,0,1,40,0,0,0,"1845,80",5,0,1,202604,0,5,"1845,80"
202604,4,43,432180,N,8121400,1,514320,101,2,32,"44,00",1,3,0,1,97,0,0,0,"1765,86",4,0,1,202604,0,5,"1765,86"
202604,4,43,431240,N,8111700,1,514320,101,2,44,"29,00",2,3,0,1,97,0,0,0,"1163,86",5,0,1,202604,0,5,"1163,86"
202604,4,43,431020,N,8121400,1,514320,101,7,47,"44,00",1,3,0,1,97,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8129000,1,514320,101,5,39,"44,00",1,3,0,1,97,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,430930,N,8129000,1,515305,101,7,33,"40,00",1,1,0,1,97,0,0,0,"1636,28",8,0,1,202604,0,5,"1636,28"
202604,4,43,430930,N,8111700,-1,517320,101,4,31,"44,00",1,1,0,1,31,0,0,0,"3025,09",8,0,1,202604,0,5,"3025,09"
202604,4,43,430310,N,8121400,-1,514320,106,5,45,"44,00",1,3,0,1,43,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,430460,N,8121400,-1,514225,101,7,56,"44,00",3,3,0,1,43,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,513205,101,7,37,"40,00",3,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,431490,N,8111700,1,517420,101,7,46,"44,00",1,1,0,1,97,0,0,0,"1751,20",8,0,1,202604,0,5,"1751,20"
202604,4,43,430460,E,3812200,-1,782510,101,7,42,"44,00",3,1,0,1,31,0,0,0,"2475,60",4,0,1,202604,0,5,"2475,60"
202604,4,43,431490,N,8111700,-1,514320,101,5,34,"24,00",2,3,0,1,43,0,0,0,"963,19",9,0,1,202604,0,5,"963,19"
202604,4,43,431490,N,8111700,1,514320,101,7,43,"20,00",1,3,0,1,97,0,0,0,"802,67",10,0,1,202604,0,5,"802,67"
202604,4,43,430310,N,8121400,-1,514320,106,5,24,"44,00",3,3,0,1,40,0,0,0,"1900,00",10,0,1,202604,0,5,"1900,00"
202604,4,43,431490,E,3811400,-1,514205,101,7,34,"44,00",2,1,0,1,40,0,0,0,"2082,31",9,0,1,202604,0,5,"2082,31"
202604,4,43,430460,N,8129000,-1,351605,101,5,48,"44,00",1,3,0,1,40,0,0,0,"3200,00",8,0,1,202604,0,5,"3200,00"
202604,4,43,431490,E,3811400,1,514205,101,7,32,"44,00",1,1,0,1,97,0,0,0,"2082,31",9,0,1,202604,0,5,"2082,31"
202604,4,43,431490,N,8121400,-1,414105,101,7,30,"44,00",1,1,0,1,31,0,0,0,"2120,93",9,0,1,202604,0,5,"2120,93"
202604,4,43,431490,N,8111700,-1,517420,101,7,31,"44,00",1,3,0,1,40,0,0,0,"1751,20",9,0,1,202604,0,5,"1751,20"
202604,4,43,431760,N,8111700,1,517420,101,7,39,"44,00",3,1,0,1,97,0,0,0,"2176,81",8,0,1,202604,0,5,"2176,81"
202604,4,43,431020,N,8121400,1,514320,101,7,33,"44,00",2,3,0,1,97,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8121400,1,410105,101,9,38,"44,00",1,1,0,1,97,0,0,0,"3467,90",8,0,1,202604,0,5,"3467,90"
202604,4,43,430676,N,8121400,1,517420,101,7,31,"44,00",1,3,0,1,97,0,0,0,"1751,20",7,0,1,202604,0,5,"1751,20"
202604,4,43,431490,N,8129000,-1,514320,101,7,49,"44,00",2,1,0,1,40,0,0,0,"1653,58",9,0,1,202604,0,5,"1653,58"
202604,4,43,431020,N,8121400,-1,351305,101,7,35,"40,00",1,1,0,1,31,0,0,0,"3572,28",8,0,1,202604,0,5,"3572,28"
202604,4,43,431490,N,8121400,1,517410,101,7,28,"44,00",1,3,0,1,97,0,0,0,"2126,25",8,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8111700,-1,410105,101,7,53,"44,00",1,1,0,1,40,0,0,0,"3220,20",9,0,1,202604,0,5,"3220,20"
202604,4,43,430460,N,8121400,-1,514225,101,4,44,"44,00",3,3,0,1,43,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8121400,-1,992225,101,7,26,"44,00",1,3,0,1,31,0,0,0,"1765,86",4,0,1,202604,0,5,"1765,86"
202604,4,43,432300,N,8129000,1,514320,101,7,45,"40,00",3,3,0,1,97,0,0,0,"1605,33",6,0,1,202604,0,5,"1605,33"
202604,4,43,430460,N,8111700,-1,517410,101,7,46,"42,00",1,1,0,1,31,0,0,0,"2126,25",5,0,1,202604,0,5,"2126,25"
202604,4,43,430310,N,8121400,1,514320,106,5,22,"44,00",1,3,0,1,97,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8111700,-1,514320,101,7,21,"35,00",1,3,0,1,31,0,0,0,"1711,90",2,0,1,202604,0,5,"1711,90"
202604,4,43,431760,N,8111700,1,514320,101,7,55,"44,00",3,3,0,1,97,0,0,0,"1900,00",8,0,1,202604,0,5,"1900,00"
202604,4,43,431490,N,8111700,1,514320,101,7,41,"28,00",1,3,0,1,97,0,0,0,"1123,76",10,0,1,202604,0,5,"1123,76"
202604,4,43,431490,N,8111700,1,514320,101,7,50,"44,00",2,3,0,1,97,0,0,0,"1650,00",1,0,1,202604,0,5,"1650,00"
202604,4,43,430460,N,8121400,1,514225,101,5,50,"44,00",1,3,0,1,97,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,514320,101,7,56,"44,00",1,3,0,1,97,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8121400,1,514320,101,6,45,"40,00",1,3,0,1,97,0,0,0,"1605,33",9,0,1,202604,0,5,"1605,33"
202604,4,43,431490,N,8020001,-1,951315,101,7,20,"44,00",1,1,0,1,40,0,0,0,"1845,80",7,0,1,202604,0,5,"1845,80"
202604,4,43,431490,N,8111700,-1,517410,101,7,42,"44,00",1,3,0,1,31,0,0,0,"1621,00",4,0,1,202604,0,5,"1621,00"
202604,4,43,431740,N,8111700,1,331110,101,7,45,"36,00",1,3,0,1,97,0,0,0,"1115,55",7,0,1,202604,0,5,"1115,55"
202604,4,43,431490,N,8111700,-1,517420,101,7,32,"44,00",1,3,0,1,31,0,0,0,"2126,25",9,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8020001,-1,514225,101,7,39,"44,00",3,1,0,1,40,0,0,0,"3206,70",5,0,1,202604,0,5,"3206,70"
202604,4,43,430370,E,3811400,-1,514205,101,5,21,"33,00",1,1,0,1,40,0,0,0,"2226,21",5,0,1,202604,0,5,"2226,21"
202604,4,43,431490,N,8111700,1,514320,101,7,21,"44,00",1,3,0,1,97,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,430930,N,8129000,1,422105,101,7,29,"40,00",1,3,0,1,97,0,0,0,"1814,95",8,0,1,202604,0,5,"1814,95"
202604,4,43,431490,N,8111700,-1,514320,101,7,62,"20,00",2,3,0,1,40,0,0,0,"802,65",4,0,1,202604,0,5,"802,65"
202604,4,43,431490,N,8129000,1,514320,101,5,48,"44,00",1,3,0,1,97,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8129000,-1,517410,101,7,25,"44,00",1,3,0,1,31,0,0,0,"2126,25",6,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8111700,1,410105,101,7,46,"44,00",3,1,0,1,97,0,0,0,"4000,00",6,0,1,202604,0,5,"4000,00"
202604,4,43,431490,N,8111700,-1,514320,101,7,50,"40,00",1,3,0,1,40,0,0,0,"1605,34",10,0,1,202604,0,5,"1605,34"
202604,4,43,430463,E,3811400,-1,782510,101,7,37,"44,00",1,1,0,1,31,0,0,0,"2475,60",2,0,1,202604,0,5,"2475,60"
202604,4,43,431490,N,8121400,-1,411005,101,7,21,"20,00",1,3,0,1,40,0,0,0,"1233,42",2,0,1,202604,0,5,"1233,42"
202604,4,43,431490,N,8121400,1,514320,101,7,65,"20,00",1,3,0,1,97,0,0,0,"802,66",4,0,1,202604,0,5,"802,66"
202604,4,43,430676,E,3839401,-1,782120,101,5,61,"44,00",1,1,0,1,31,0,0,0,"3827,62",7,0,1,202604,0,5,"3827,62"
202604,4,43,431490,N,8111700,-1,517420,101,7,23,"44,00",1,1,0,1,43,0,0,0,"2126,25",6,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8111700,-1,517410,101,6,35,"44,00",2,1,0,1,43,0,0,0,"1621,00",3,0,1,202604,0,5,"1621,00"
202604,4,43,431720,N,8020001,-1,517420,101,7,33,"40,00",1,1,0,1,31,0,0,0,"1751,20",6,0,1,202604,0,5,"1751,20"
202604,4,43,431490,N,8111700,1,514320,101,4,46,"44,00",1,3,0,1,97,0,0,0,"1764,40",6,0,1,202604,0,1,"8,02"
202604,4,43,430463,N,8121400,-1,514320,101,7,37,"44,00",1,3,0,1,31,0,0,0,"1765,86",3,0,1,202604,0,5,"1765,86"
202604,4,43,432200,N,8129000,1,514320,101,7,43,"40,00",1,3,0,1,97,0,0,0,"1605,32",10,0,1,202604,0,5,"1605,32"
202604,4,43,431020,N,8111700,-1,331110,101,7,44,"40,00",1,3,0,1,40,0,0,0,"1705,41",8,0,1,202604,0,5,"1705,41"
202604,4,43,432240,N,8020001,1,517420,101,7,33,"36,00",1,1,0,1,97,0,0,0,"1854,80",5,0,1,202604,0,5,"1854,80"
202604,4,43,430910,N,8121400,1,514320,101,7,30,"44,00",3,3,0,1,97,0,0,0,"1800,00",5,0,1,202604,0,5,"1800,00"
202604,4,43,430460,N,8111700,1,514320,101,7,46,"44,00",1,3,0,1,97,0,0,0,"1765,86",6,0,1,202604,0,5,"1765,86"
202604,4,43,430920,N,8121400,1,514320,101,7,20,"44,00",2,3,0,1,97,0,0,0,"1765,89",8,0,1,202604,0,5,"1765,89"
202604,4,43,432300,N,8111700,1,517410,101,7,31,"44,00",1,1,0,1,97,0,0,0,"2126,25",5,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8121400,-1,514320,101,7,22,"44,00",3,1,0,1,31,0,0,0,"1765,86",4,0,1,202604,0,5,"1765,86"
202604,4,43,430468,N,8111700,1,717020,101,7,33,"44,00",2,3,0,1,97,0,0,0,"1765,86",5,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,514325,101,2,73,"40,00",2,1,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,N,8111700,-1,514120,101,7,42,"44,00",1,1,0,1,40,0,0,0,"2151,89",7,0,1,202604,0,5,"2151,89"
202604,4,43,431490,N,8020001,-1,517410,101,7,33,"44,00",1,1,0,1,40,0,0,0,"2126,25",5,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8111700,1,514320,101,7,53,"44,00",1,3,0,1,97,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,430310,N,8121400,-1,514225,106,7,27,"44,00",3,3,0,1,43,0,0,0,"1900,00",10,0,1,202604,0,5,"1900,00"
202604,4,43,431490,E,3812200,-1,514225,101,6,35,"40,00",1,1,0,1,31,0,0,0,"1605,33",4,0,1,202604,0,5,"1605,33"
202604,4,43,430676,N,8121400,1,517420,101,7,21,"44,00",1,3,0,1,97,0,0,0,"1751,20",7,0,1,202604,0,5,"1751,20"
202604,4,43,430930,N,8122200,-1,411005,101,7,46,"44,00",1,3,0,1,40,0,0,0,"2119,00",4,0,1,202604,0,5,"2119,00"
202604,4,43,431490,N,8130300,-1,622010,101,7,17,"44,00",1,1,0,1,40,0,0,0,"1812,95",5,0,1,202604,0,5,"1812,95"
202604,4,43,431490,N,8129000,-1,514320,101,6,33,"44,00",2,1,0,1,32,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,513205,101,7,29,"40,00",3,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,431020,N,8121400,1,514320,101,7,48,"40,00",1,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431020,E,3811400,1,514205,101,4,18,"44,00",3,1,0,1,97,0,0,0,"2082,31",9,0,1,202604,0,5,"2082,31"
202604,4,43,431780,N,8121400,-1,514320,101,7,19,"30,00",1,3,0,1,31,0,0,0,"1204,00",8,0,1,202604,0,5,"1204,00"
202604,4,43,430930,N,8129000,-1,422105,101,7,20,"44,00",1,3,0,1,31,0,0,0,"1996,44",8,0,1,202604,0,5,"1996,44"
202604,4,43,431020,E,3811400,1,514205,101,4,35,"44,00",1,1,0,1,97,0,0,0,"2082,31",9,0,1,202604,0,5,"2082,31"
202604,4,43,431020,N,8121400,1,513205,101,7,50,"40,00",1,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,430460,N,8121400,1,514225,101,7,43,"24,00",1,3,0,1,97,0,0,0,"1156,10",7,0,1,202604,0,5,"1156,10"
202604,4,43,431490,N,8020001,-1,951315,101,7,26,"44,00",1,1,0,1,31,0,0,0,"1938,20",5,0,1,202604,0,5,"1938,20"
202604,4,43,431490,N,8020001,1,410105,101,9,48,"44,00",1,1,0,1,97,0,0,0,"3571,43",7,0,1,202604,0,5,"3571,43"
202604,4,43,431710,N,8020001,1,411010,101,6,23,"44,00",1,1,0,1,97,0,0,0,"1661,00",3,0,1,202604,0,5,"1661,00"
202604,4,43,431490,N,8020001,1,517410,101,7,36,"44,00",1,1,0,1,97,0,0,0,"2126,25",4,0,1,202604,0,5,"2126,25"
202604,4,43,430920,N,8121400,-1,514225,101,7,29,"40,00",3,3,0,1,31,0,0,0,"1765,86",5,0,1,202604,0,5,"1765,86"
202604,4,43,430460,N,8121400,-1,517410,101,7,26,"36,00",1,1,0,1,31,0,0,0,"2126,25",6,0,1,202604,0,5,"2126,25"
202604,4,43,431560,N,8111700,1,517420,101,7,27,"36,00",1,1,0,1,97,0,0,0,"1738,80",6,0,1,202604,0,1,"9,66"
202604,4,43,430310,N,8121400,-1,514320,106,5,67,"20,00",2,3,0,1,43,0,0,0,"802,67",10,0,1,202604,0,5,"802,67"
202604,4,43,431490,N,8129000,-1,514320,101,5,51,"44,00",1,1,0,1,32,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431760,N,8111700,1,517420,101,7,57,"44,00",3,1,0,1,97,0,0,0,"2176,81",8,0,1,202604,0,5,"2176,81"
202604,4,43,431720,N,8129000,1,514320,101,7,25,"44,00",1,1,0,1,97,0,0,0,"1830,23",1,0,1,202604,0,5,"1830,23"
202604,4,43,430463,N,8121400,-1,514320,101,7,54,"30,67",1,3,0,1,31,0,0,0,"1146,50",4,0,1,202604,0,5,"1146,50"
202604,4,43,431560,N,8121400,-1,514320,101,7,42,"44,00",1,3,0,1,43,0,0,0,"1766,60",6,0,1,202604,0,1,"8,03"
202604,4,43,430310,N,8121400,-1,410105,101,5,37,"44,00",3,3,0,1,40,0,0,0,"1817,56",10,0,1,202604,0,5,"1817,56"
202604,4,43,430460,N,8129000,1,514320,101,7,31,"44,00",1,3,0,1,97,0,0,0,"1765,86",1,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8121400,-1,514320,101,7,38,"16,00",1,3,0,1,40,0,0,0,"642,13",3,0,1,202604,0,5,"642,13"
202604,4,43,431490,N,8111700,-1,514320,101,7,22,"44,00",1,3,0,1,43,0,0,0,"1766,60",5,0,1,202604,0,1,"8,03"
202604,4,43,431020,N,8129000,-1,514225,101,5,29,"44,00",1,1,0,1,31,0,0,0,"1765,86",2,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8111700,-1,514320,101,6,37,"44,00",3,1,0,1,32,0,0,0,"1799,68",8,0,1,202604,0,5,"1799,68"
202604,4,43,431780,N,8121400,1,412205,101,7,27,"40,00",1,3,0,1,97,0,0,0,"1605,33",8,0,1,202604,0,5,"1605,33"
202604,4,43,431490,N,8111700,-1,811770,101,7,27,"44,00",3,1,0,1,31,0,0,0,"2019,60",4,0,1,202604,0,5,"2019,60"
202604,4,43,431490,N,8129000,1,783225,101,4,24,"44,00",1,1,0,1,97,0,0,0,"1660,50",5,0,1,202604,0,5,"1660,50"
202604,4,43,431490,N,8111700,1,517420,101,7,33,"44,00",1,1,0,1,97,0,0,0,"2126,25",6,0,1,202604,0,5,"2126,25"
202604,4,43,430920,N,8121400,-1,514320,101,3,35,"44,00",1,3,0,1,32,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,430060,N,8111700,1,514225,101,7,56,"36,00",2,3,0,1,97,0,0,0,"1444,79",5,0,1,202604,0,5,"1444,79"
202604,4,43,431490,N,8111700,1,517420,101,7,59,"44,00",3,1,0,1,97,0,0,0,"1751,20",6,0,1,202604,0,5,"1751,20"
202604,4,43,430460,N,8121400,1,410105,101,7,48,"44,00",2,3,0,1,97,0,0,0,"2042,92",7,0,1,202604,0,5,"2042,92"
202604,4,43,431490,N,8020001,1,951315,101,9,42,"44,00",1,1,0,1,97,0,0,0,"1938,09",5,0,1,202604,0,5,"1938,09"
202604,4,43,431020,N,8129000,-1,514325,101,7,35,"40,00",1,1,0,1,31,0,0,0,"1605,33",5,0,1,202604,0,5,"1605,33"
202604,4,43,431490,N,8020001,1,317210,101,7,40,"44,00",3,1,0,1,97,0,0,0,"1716,68",8,0,1,202604,0,5,"1716,68"
202604,4,43,431720,N,8129000,-1,717020,101,7,22,"44,00",1,1,0,1,31,0,0,0,"1658,25",5,0,1,202604,0,5,"1658,25"
202604,4,43,430930,N,8129000,1,411005,101,7,23,"40,00",1,3,0,1,97,0,0,0,"2098,03",8,0,1,202604,0,5,"2098,03"
202604,4,43,431490,N,8111700,1,514320,101,7,24,"44,00",2,3,0,1,97,0,0,0,"1766,60",7,0,1,202604,0,1,"8,03"
202604,4,43,430310,N,8121400,1,514320,106,5,62,"20,00",3,3,0,1,97,0,0,0,"796,75",10,0,1,202604,0,5,"796,75"
202604,4,43,431490,N,8121400,-1,517410,101,7,45,"44,00",1,1,0,1,40,0,0,0,"2126,25",8,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8121400,1,514320,101,4,59,"40,00",5,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431225,N,8129000,-1,514225,101,7,30,"44,00",3,3,0,1,31,0,0,0,"1765,86",5,0,1,202604,0,5,"1765,86"
202604,4,43,430310,N,8121400,-1,514320,101,5,47,"36,00",1,3,0,1,40,0,0,0,"1444,79",10,0,1,202604,0,5,"1444,79"
202604,4,43,431020,N,8121400,1,513205,101,7,37,"40,00",1,3,0,1,97,0,0,0,"1685,50",8,0,1,202604,0,5,"1685,50"
202604,4,43,431490,E,3811400,-1,514215,101,6,37,"44,00",1,1,0,1,31,0,0,0,"1799,68",9,0,1,202604,0,5,"1799,68"
202604,4,43,430460,N,8121400,-1,514225,101,7,27,"44,00",3,3,0,1,31,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,430930,N,8121400,-1,514320,101,3,23,"44,00",1,3,0,1,31,0,0,0,"1765,86",6,0,1,202604,0,5,"1765,86"
202604,4,43,431850,N,8129000,-1,517330,101,7,26,"44,00",1,1,0,1,31,0,0,0,"1991,06",5,0,1,202604,0,5,"1991,06"
202604,4,43,430060,N,8121400,1,514320,101,2,36,"20,00",2,3,0,1,97,0,0,0,"802,66",2,0,1,202604,0,5,"802,66"
202604,4,43,430460,N,8121400,1,514225,101,5,41,"44,00",2,3,0,1,97,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,432200,N,8129000,1,514225,101,7,44,"44,00",1,1,0,1,97,0,0,0,"1676,61",10,0,1,202604,0,5,"1676,61"
202604,4,43,431490,N,8111700,1,517420,101,7,50,"44,00",3,1,0,1,97,0,0,0,"1751,20",6,0,1,202604,0,5,"1751,20"
202604,4,43,431760,N,8111700,-1,517410,101,5,27,"44,00",3,1,0,1,43,0,0,0,"2415,00",8,0,1,202604,0,5,"2415,00"
202604,4,43,430310,N,8121400,-1,514320,101,6,23,"44,00",3,3,0,1,43,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,430910,N,8111700,-1,513405,101,7,47,"44,00",1,1,0,1,40,0,0,0,"1925,00",5,0,1,202604,0,5,"1925,00"
202604,4,43,431490,N,8121400,1,514320,101,2,26,"20,00",3,3,0,1,97,0,0,0,"802,87",4,0,1,202604,0,5,"802,87"
202604,4,43,431490,N,8020001,-1,414125,101,5,34,"44,00",1,3,0,1,43,0,0,0,"1661,00",7,0,1,202604,0,5,"1661,00"
202604,4,43,431490,N,8020001,1,951315,101,7,22,"44,00",1,3,0,1,97,0,0,0,"1845,80",7,0,1,202604,0,5,"1845,80"
202604,4,43,431490,N,8121400,1,422105,101,7,55,"30,00",1,1,0,1,97,0,0,0,"1610,47",5,0,1,202604,0,5,"1610,47"
202604,4,43,431490,N,8111700,-1,422105,101,7,18,"44,00",1,1,0,1,31,0,0,0,"1996,44",10,0,1,202604,0,5,"1996,44"
202604,4,43,431020,N,8121400,1,514320,101,7,37,"40,00",1,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,N,8111700,-1,514320,101,7,43,"44,00",3,3,0,1,43,0,0,0,"1900,80",7,0,1,202604,0,1,"8,64"
202604,4,43,430460,N,8121400,-1,783225,101,5,30,"44,00",3,1,0,1,40,0,0,0,"1900,00",4,0,1,202604,0,5,"1900,00"
202604,4,43,431490,N,8111700,-1,514320,101,7,48,"44,00",2,3,0,1,31,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8111700,-1,414105,101,7,22,"40,00",2,3,0,1,40,0,0,0,"1605,33",9,0,1,202604,0,5,"1605,33"
202604,4,43,431490,E,3811400,-1,514205,101,4,26,"44,00",1,1,0,1,31,0,0,0,"1949,91",9,0,1,202604,0,5,"1949,91"
202604,4,43,431490,N,8121400,-1,514320,101,7,36,"41,50",2,3,0,1,31,0,0,0,"1653,58",5,0,1,202604,0,5,"1653,58"
202604,4,43,430460,N,8121400,1,514225,101,6,32,"44,00",1,3,0,1,97,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,430930,N,8111700,-1,517320,101,4,28,"44,00",1,1,0,1,31,0,0,0,"3025,09",8,0,1,202604,0,5,"3025,09"
202604,4,43,431490,N,8111700,-1,513205,101,6,44,"44,00",2,3,0,1,40,0,0,0,"1854,05",9,0,1,202604,0,5,"1854,05"
202604,4,43,431490,N,8121400,-1,514325,111,7,30,"44,00",1,1,0,1,40,0,1,0,"1771,00",4,0,1,202604,0,1,"8,05"
202604,4,43,431490,N,8121400,1,514320,101,5,50,"40,00",1,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,E,3811400,-1,782510,101,4,40,"44,00",1,1,0,1,31,0,0,0,"2475,61",9,0,1,202604,0,5,"2475,61"
202604,4,43,430930,N,8121400,-1,411010,101,7,25,"40,00",2,3,0,1,40,0,0,0,"1733,27",6,0,1,202604,0,5,"1733,27"
202604,4,43,431760,N,8020001,1,517410,101,5,49,"44,00",1,1,0,1,97,0,0,0,"1667,60",4,0,1,202604,0,5,"1667,60"
202604,4,43,431490,N,8111700,1,516210,101,7,26,"4,00",1,3,0,1,97,0,0,0,"919,84",7,0,1,202604,0,5,"919,84"
202604,4,43,430460,N,8121400,-1,622010,101,5,38,"44,00",2,1,0,1,43,0,0,0,"1765,86",7,0,1,202604,0,5,"1765,86"
202604,4,43,431020,N,8121400,1,514320,101,4,47,"40,00",1,3,0,1,97,0,0,0,"1605,32",8,0,1,202604,0,5,"1605,32"
202604,4,43,431490,N,8121400,-1,514325,111,7,53,"44,00",1,1,0,1,40,0,1,0,"1771,00",4,0,1,202604,0,1,"8,05"
202604,4,43,432240,N,8111700,-1,517410,101,7,42,"44,00",1,1,0,1,43,0,0,0,"1667,60",6,0,1,202604,0,1,"7,58"
202604,4,43,431490,N,8129000,1,514320,101,4,44,"44,00",1,3,0,1,97,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431780,N,8121400,1,514320,101,7,38,"30,00",1,3,0,1,97,0,0,0,"1204,00",8,0,1,202604,0,5,"1204,00"
202604,4,43,431490,N,8121400,1,514320,101,7,31,"44,00",1,3,0,1,97,0,0,0,"1765,83",3,0,1,202604,0,5,"1765,83"
202604,4,43,430910,N,8111700,1,514320,101,6,53,"44,00",1,3,0,1,97,0,0,0,"1925,00",5,0,1,202604,0,5,"1925,00"
202604,4,43,431490,N,8111700,-1,514320,101,7,30,"44,00",1,3,0,1,40,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,430930,N,8130300,-1,514320,101,7,26,"44,00",1,1,0,1,40,0,0,0,"1854,46",2,0,1,202604,0,5,"1854,46"
202604,4,43,431490,N,8111700,1,514320,101,7,56,"44,00",1,3,0,1,97,0,0,0,"1765,86",10,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8111700,-1,514320,101,7,39,"44,00",2,3,0,1,32,0,0,0,"1765,86",9,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8111700,1,514320,101,7,37,"44,00",2,3,0,1,97,0,0,0,"1765,86",8,0,1,202604,0,5,"1765,86"
202604,4,43,431490,N,8121400,-1,622020,101,7,59,"44,00",1,1,0,1,43,0,0,0,"2100,00",7,0,1,202604,0,5,"2100,00"
202604,4,43,432300,N,8111700,1,519935,101,7,19,"44,00",1,1,0,1,97,0,0,0,"1765,86",5,0,1,202604,0,5,"1765,86"
202604,4,43,432200,N,8129000,1,517420,101,7,41,"40,00",1,1,0,1,97,0,0,0,"2126,25",10,0,1,202604,0,5,"2126,25"
202604,4,43,431490,N,8111700,-1,784205,101,6,35,"44,00",1,1,0,1,31,0,0,0,"1917,15",4,0,1,202604,0,5,"1917,15"
202604,4,43,431490,N,8111700,-1,517420,101,8,21,"44,00",3,1,0,1,40,0,0,0,"1751,20",8,0,1,202604,0,5,"1751,20"
